Ticker,close,date,high,low,month,open,volume,symbol
NTPC,268.95,2023-12-01_05-30-00,275.45,261.75,2023-12,262.35,29121320,NTPC
NTPC,274.8,2023-12-04_05-30-00,279.0,273.25,2023-12,276.0,20464526,NTPC
NTPC,285.45,2023-12-05_05-30-00,286.55,272.8,2023-12,275.2,18883076,NTPC
NTPC,281.1,2023-12-06_05-30-00,288.25,278.95,2023-12,288.0,13415314,NTPC
NTPC,283.8,2023-12-07_05-30-00,288.25,281.3,2023-12,281.85,25133786,NTPC
NTPC,285.05,2023-12-08_05-30-00,291.9,281.0,2023-12,286.45,20815064,NTPC
NTPC,287.3,2023-12-11_05-30-00,288.5,284.4,2023-12,286.05,8071675,NTPC
NTPC,283.4,2023-12-12_05-30-00,288.6,280.85,2023-12,287.45,8640883,NTPC
NTPC,294.05,2023-12-13_05-30-00,294.9,284.5,2023-12,284.75,23629670,NTPC
NTPC,295.4,2023-12-14_05-30-00,298.5,293.6,2023-12,297.75,24900443,NTPC
NTPC,305.1,2023-12-15_05-30-00,307.0,295.0,2023-12,298.0,28843558,NTPC
NTPC,303.2,2023-12-18_05-30-00,306.55,301.75,2023-12,306.0,13307504,NTPC
NTPC,309.65,2023-12-19_05-30-00,312.5,302.5,2023-12,305.0,15650536,NTPC
NTPC,297.65,2023-12-20_05-30-00,313.35,295.15,2023-12,312.5,23497233,NTPC
NTPC,301.95,2023-12-21_05-30-00,303.15,293.2,2023-12,295.8,17868637,NTPC
NTPC,302.8,2023-12-22_05-30-00,308.95,299.6,2023-12,304.0,15207726,NTPC
NTPC,309.6,2023-12-26_05-30-00,310.7,304.6,2023-12,306.45,9917180,NTPC
NTPC,306.05,2023-12-27_05-30-00,312.25,303.55,2023-12,311.6,12630732,NTPC
NTPC,313.9,2023-12-28_05-30-00,315.5,307.75,2023-12,309.1,37591916,NTPC
NTPC,311.15,2023-12-29_05-30-00,314.35,308.15,2023-12,314.35,12682889,NTPC
NTPC,309.75,2024-01-01_05-30-00,313.3,307.8,2024-01,312.0,8024960,NTPC
NTPC,306.0,2024-01-02_05-30-00,310.8,302.05,2024-01,310.8,13506040,NTPC
NTPC,306.2,2024-01-03_05-30-00,308.0,303.3,2024-01,307.2,14259987,NTPC
NTPC,317.1,2024-01-04_05-30-00,321.75,308.6,2024-01,310.9,40057506,NTPC
NTPC,314.95,2024-01-05_05-30-00,325.65,312.7,2024-01,322.9,27456415,NTPC
NTPC,316.45,2024-01-08_05-30-00,318.35,312.6,2024-01,316.45,10136462,NTPC
NTPC,319.75,2024-01-09_05-30-00,321.45,316.05,2024-01,317.85,12229517,NTPC
NTPC,313.35,2024-01-10_05-30-00,319.75,308.0,2024-01,319.65,14455000,NTPC
NTPC,312.9,2024-01-11_05-30-00,317.3,312.35,2024-01,314.95,10316319,NTPC
NTPC,312.65,2024-01-12_05-30-00,315.3,309.7,2024-01,315.2,12341629,NTPC
NTPC,317.3,2024-01-15_05-30-00,318.0,309.6,2024-01,314.9,9706124,NTPC
NTPC,311.5,2024-01-16_05-30-00,317.25,310.15,2024-01,317.25,10162832,NTPC
NTPC,309.3,2024-01-17_05-30-00,314.1,307.1,2024-01,309.75,13502940,NTPC
NTPC,299.3,2024-01-18_05-30-00,311.3,296.55,2024-01,308.95,32481018,NTPC
NTPC,308.45,2024-01-19_05-30-00,309.45,301.7,2024-01,303.8,28651237,NTPC
NTPC,308.2,2024-01-20_05-30-00,314.85,306.25,2024-01,309.95,10652125,NTPC
NTPC,302.6,2024-01-23_05-30-00,315.3,300.3,2024-01,313.45,21652362,NTPC
NTPC,308.85,2024-01-24_05-30-00,310.7,298.25,2024-01,302.95,23922028,NTPC
NTPC,314.75,2024-01-25_05-30-00,317.2,309.2,2024-01,310.0,32525422,NTPC
NTPC,324.55,2024-01-29_05-30-00,325.75,316.15,2024-01,317.8,24694773,NTPC
NTPC,315.45,2024-01-30_05-30-00,323.95,314.5,2024-01,321.85,20918448,NTPC
NTPC,317.5,2024-01-31_05-30-00,320.0,312.6,2024-01,318.55,20931224,NTPC
NTPC,322.0,2024-02-01_05-30-00,326.95,317.1,2024-02,320.05,24020951,NTPC
NTPC,332.5,2024-02-02_05-30-00,333.7,323.1,2024-02,324.0,32346639,NTPC
NTPC,336.1,2024-02-05_05-30-00,341.05,333.05,2024-02,338.0,19651482,NTPC
NTPC,334.2,2024-02-06_05-30-00,336.0,329.0,2024-02,336.0,12024661,NTPC
NTPC,330.7,2024-02-07_05-30-00,337.9,329.65,2024-02,337.9,8080437,NTPC
NTPC,330.9,2024-02-08_05-30-00,335.25,328.0,2024-02,333.95,17754869,NTPC
NTPC,324.9,2024-02-09_05-30-00,335.0,319.6,2024-02,332.95,18304439,NTPC
NTPC,316.15,2024-02-12_05-30-00,326.7,314.5,2024-02,326.15,11714289,NTPC
NTPC,321.55,2024-02-13_05-30-00,323.95,315.9,2024-02,318.55,15426888,NTPC
NTPC,328.0,2024-02-14_05-30-00,329.35,318.35,2024-02,320.9,14085723,NTPC
NTPC,339.25,2024-02-15_05-30-00,340.9,330.15,2024-02,331.0,21973316,NTPC
NTPC,337.75,2024-02-16_05-30-00,342.95,336.8,2024-02,341.9,20307449,NTPC
NTPC,338.75,2024-02-19_05-30-00,341.9,337.5,2024-02,340.4,8496898,NTPC
NTPC,345.7,2024-02-20_05-30-00,346.5,337.8,2024-02,340.6,19340526,NTPC
NTPC,336.1,2024-02-21_05-30-00,348.05,334.7,2024-02,347.0,17751633,NTPC
NTPC,339.55,2024-02-22_05-30-00,340.25,330.6,2024-02,339.0,16083122,NTPC
NTPC,337.75,2024-02-23_05-30-00,340.0,334.85,2024-02,340.0,9665454,NTPC
NTPC,337.6,2024-02-26_05-30-00,338.5,334.55,2024-02,338.0,7711995,NTPC
NTPC,336.1,2024-02-27_05-30-00,338.0,334.1,2024-02,336.1,8882923,NTPC
NTPC,333.3,2024-02-28_05-30-00,336.5,331.8,2024-02,335.7,12977628,NTPC
NTPC,335.6,2024-02-29_05-30-00,336.0,330.6,2024-02,333.3,13149469,NTPC
NTPC,343.5,2024-03-01_05-30-00,344.35,335.0,2024-03,335.6,13027254,NTPC
NTPC,341.75,2024-03-02_05-30-00,345.0,334.3,2024-03,344.3,596184,NTPC
NTPC,353.85,2024-03-04_05-30-00,358.3,345.75,2024-03,348.0,38075510,NTPC
NTPC,358.25,2024-03-05_05-30-00,359.95,353.55,2024-03,354.9,15918221,NTPC
NTPC,351.95,2024-03-06_05-30-00,359.45,345.0,2024-03,359.45,13120921,NTPC
NTPC,352.2,2024-03-07_05-30-00,353.9,349.7,2024-03,352.0,9172926,NTPC
NTPC,347.95,2024-03-11_05-30-00,353.15,346.7,2024-03,352.25,10664917,NTPC
NTPC,344.75,2024-03-12_05-30-00,349.45,342.55,2024-03,348.0,9637912,NTPC
NTPC,322.5,2024-03-13_05-30-00,344.5,319.5,2024-03,343.85,23722232,NTPC
NTPC,321.85,2024-03-14_05-30-00,326.95,316.5,2024-03,321.05,20859127,NTPC
NTPC,316.3,2024-03-15_05-30-00,326.05,305.75,2024-03,322.65,43285007,NTPC
NTPC,317.15,2024-03-18_05-30-00,322.9,314.95,2024-03,317.1,13690352,NTPC
NTPC,313.45,2024-03-19_05-30-00,317.9,310.1,2024-03,314.3,13388060,NTPC
NTPC,313.65,2024-03-20_05-30-00,317.45,308.3,2024-03,316.0,10026655,NTPC
NTPC,325.0,2024-03-21_05-30-00,326.35,317.0,2024-03,317.25,23370426,NTPC
NTPC,324.75,2024-03-22_05-30-00,327.25,321.15,2024-03,324.5,14709219,NTPC
NTPC,329.1,2024-03-26_05-30-00,330.3,320.1,2024-03,320.1,11208959,NTPC
NTPC,331.6,2024-03-27_05-30-00,334.1,326.3,2024-03,332.0,45209520,NTPC
NTPC,335.8,2024-03-28_05-30-00,340.0,330.3,2024-03,331.9,19868037,NTPC
NTPC,342.35,2024-04-01_05-30-00,344.4,336.15,2024-04,339.0,8580656,NTPC
NTPC,344.8,2024-04-02_05-30-00,345.6,340.75,2024-04,343.0,9745257,NTPC
NTPC,351.25,2024-04-03_05-30-00,354.1,342.0,2024-04,344.35,21679943,NTPC
NTPC,354.65,2024-04-04_05-30-00,362.7,352.65,2024-04,355.0,28962927,NTPC
NTPC,354.55,2024-04-05_05-30-00,358.2,351.55,2024-04,356.4,11208130,NTPC
NTPC,363.5,2024-04-08_05-30-00,366.0,353.25,2024-04,355.6,11447140,NTPC
NTPC,362.9,2024-04-09_05-30-00,366.9,360.35,2024-04,365.0,10010148,NTPC
NTPC,362.5,2024-04-10_05-30-00,368.35,361.35,2024-04,364.1,12886638,NTPC
NTPC,361.75,2024-04-12_05-30-00,374.5,361.0,2024-04,362.5,30924494,NTPC
NTPC,361.15,2024-04-15_05-30-00,366.0,352.8,2024-04,355.5,18126999,NTPC
NTPC,359.25,2024-04-16_05-30-00,361.95,354.6,2024-04,361.0,15328939,NTPC
NTPC,351.15,2024-04-18_05-30-00,361.25,349.2,2024-04,359.55,22966560,NTPC
NTPC,350.55,2024-04-19_05-30-00,352.4,343.0,2024-04,343.1,12867942,NTPC
NTPC,342.9,2024-04-22_05-30-00,355.0,341.9,2024-04,355.0,37382916,NTPC
NTPC,347.15,2024-04-23_05-30-00,348.65,344.0,2024-04,346.0,14651106,NTPC
NTPC,351.65,2024-04-24_05-30-00,353.15,347.3,2024-04,349.8,11132307,NTPC
NTPC,359.2,2024-04-25_05-30-00,360.6,349.1,2024-04,351.0,19865014,NTPC
NTPC,356.0,2024-04-26_05-30-00,361.4,355.0,2024-04,360.7,10986589,NTPC
NTPC,363.0,2024-04-29_05-30-00,363.65,356.95,2024-04,359.7,13652173,NTPC
NTPC,363.2,2024-04-30_05-30-00,365.45,359.3,2024-04,364.95,14566548,NTPC
NTPC,369.05,2024-05-02_05-30-00,372.6,363.2,2024-05,363.2,27892188,NTPC
NTPC,364.95,2024-05-03_05-30-00,380.4,360.35,2024-05,372.3,26844664,NTPC
NTPC,356.8,2024-05-06_05-30-00,368.85,354.4,2024-05,367.8,15319437,NTPC
NTPC,349.15,2024-05-07_05-30-00,358.45,346.85,2024-05,358.25,10028071,NTPC
NTPC,355.45,2024-05-08_05-30-00,358.5,345.2,2024-05,345.2,9595776,NTPC
NTPC,346.05,2024-05-09_05-30-00,358.0,344.85,2024-05,356.5,9043486,NTPC
NTPC,355.5,2024-05-10_05-30-00,356.35,347.55,2024-05,347.65,11699095,NTPC
NTPC,350.9,2024-05-13_05-30-00,356.0,346.5,2024-05,355.5,10691781,NTPC
NTPC,355.8,2024-05-14_05-30-00,357.25,350.3,2024-05,350.55,10891985,NTPC
NTPC,361.35,2024-05-15_05-30-00,363.5,356.65,2024-05,357.5,8538183,NTPC
NTPC,361.45,2024-05-16_05-30-00,363.85,353.05,2024-05,363.85,13114162,NTPC
NTPC,365.45,2024-05-17_05-30-00,366.5,360.35,2024-05,362.45,8509179,NTPC
NTPC,366.3,2024-05-18_05-30-00,368.0,365.0,2024-05,367.95,1050300,NTPC
NTPC,372.0,2024-05-21_05-30-00,374.1,365.35,2024-05,367.0,10939593,NTPC
NTPC,373.85,2024-05-22_05-30-00,377.35,370.6,2024-05,375.0,14001806,NTPC
NTPC,372.3,2024-05-23_05-30-00,375.6,369.5,2024-05,375.05,15370357,NTPC
