Ticker,close,date,high,low,month,open,volume,symbol
BHARTIARTL,1014.7,2023-12-01_05-30-00,1022.55,1008.2,2023-12,1015.0,5544950,BHARTIARTL
BHARTIARTL,1032.9,2023-12-04_05-30-00,1044.0,1025.2,2023-12,1036.0,5164902,BHARTIARTL
BHARTIARTL,1031.1,2023-12-05_05-30-00,1045.95,1022.1,2023-12,1038.8,4266159,BHARTIARTL
BHARTIARTL,1024.45,2023-12-06_05-30-00,1035.0,1013.45,2023-12,1029.1,4121251,BHARTIARTL
BHARTIARTL,1000.0,2023-12-07_05-30-00,1019.7,998.0,2023-12,1015.0,13805235,BHARTIARTL
BHARTIARTL,1000.25,2023-12-08_05-30-00,1004.0,991.3,2023-12,998.7,6630766,BHARTIARTL
BHARTIARTL,1000.85,2023-12-11_05-30-00,1004.6,992.05,2023-12,996.1,6195119,BHARTIARTL
BHARTIARTL,995.25,2023-12-12_05-30-00,1000.85,987.0,2023-12,999.25,7119331,BHARTIARTL
BHARTIARTL,999.9,2023-12-13_05-30-00,1002.0,991.5,2023-12,993.2,4153219,BHARTIARTL
BHARTIARTL,1005.2,2023-12-14_05-30-00,1011.2,999.15,2023-12,1006.0,6541673,BHARTIARTL
BHARTIARTL,992.55,2023-12-15_05-30-00,1010.85,988.25,2023-12,999.65,10119597,BHARTIARTL
BHARTIARTL,990.25,2023-12-18_05-30-00,998.8,982.15,2023-12,995.0,5750263,BHARTIARTL
BHARTIARTL,988.45,2023-12-19_05-30-00,997.95,985.9,2023-12,995.45,3912964,BHARTIARTL
BHARTIARTL,971.55,2023-12-20_05-30-00,993.65,969.0,2023-12,992.9,3990591,BHARTIARTL
BHARTIARTL,977.9,2023-12-21_05-30-00,981.55,960.0,2023-12,968.0,4294277,BHARTIARTL
BHARTIARTL,989.55,2023-12-22_05-30-00,998.95,975.55,2023-12,981.9,4605120,BHARTIARTL
BHARTIARTL,999.85,2023-12-26_05-30-00,1002.5,989.65,2023-12,995.0,2460643,BHARTIARTL
BHARTIARTL,1021.2,2023-12-27_05-30-00,1024.05,998.0,2023-12,1000.0,4791379,BHARTIARTL
BHARTIARTL,1036.7,2023-12-28_05-30-00,1041.95,1022.2,2023-12,1023.9,5288328,BHARTIARTL
BHARTIARTL,1032.2,2023-12-29_05-30-00,1043.25,1024.4,2023-12,1033.15,4631749,BHARTIARTL
BHARTIARTL,1013.05,2024-01-01_05-30-00,1031.95,1007.0,2024-01,1031.95,3804406,BHARTIARTL
BHARTIARTL,1021.7,2024-01-02_05-30-00,1025.45,1016.0,2024-01,1017.4,6865791,BHARTIARTL
BHARTIARTL,1035.2,2024-01-03_05-30-00,1037.0,1021.35,2024-01,1031.95,3604276,BHARTIARTL
BHARTIARTL,1047.9,2024-01-04_05-30-00,1058.8,1027.55,2024-01,1035.25,4664043,BHARTIARTL
BHARTIARTL,1046.6,2024-01-05_05-30-00,1063.65,1038.95,2024-01,1053.8,4008221,BHARTIARTL
BHARTIARTL,1049.05,2024-01-08_05-30-00,1059.0,1045.25,2024-01,1050.0,4489695,BHARTIARTL
BHARTIARTL,1064.5,2024-01-09_05-30-00,1067.9,1048.05,2024-01,1057.0,3371125,BHARTIARTL
BHARTIARTL,1062.7,2024-01-10_05-30-00,1073.3,1055.3,2024-01,1066.95,3111573,BHARTIARTL
BHARTIARTL,1062.85,2024-01-11_05-30-00,1073.9,1057.35,2024-01,1065.75,2604325,BHARTIARTL
BHARTIARTL,1076.35,2024-01-12_05-30-00,1078.55,1051.6,2024-01,1058.1,3394013,BHARTIARTL
BHARTIARTL,1102.4,2024-01-15_05-30-00,1104.7,1074.55,2024-01,1078.05,3312897,BHARTIARTL
BHARTIARTL,1095.9,2024-01-16_05-30-00,1117.0,1093.0,2024-01,1107.0,5025540,BHARTIARTL
BHARTIARTL,1085.25,2024-01-17_05-30-00,1108.95,1078.8,2024-01,1092.0,4568700,BHARTIARTL
BHARTIARTL,1087.05,2024-01-18_05-30-00,1096.0,1075.2,2024-01,1075.2,4407330,BHARTIARTL
BHARTIARTL,1125.0,2024-01-19_05-30-00,1136.35,1089.8,2024-01,1091.0,11753391,BHARTIARTL
BHARTIARTL,1123.75,2024-01-20_05-30-00,1139.25,1118.75,2024-01,1128.05,1919442,BHARTIARTL
BHARTIARTL,1158.0,2024-01-23_05-30-00,1172.55,1135.0,2024-01,1145.0,18194595,BHARTIARTL
BHARTIARTL,1189.95,2024-01-24_05-30-00,1194.0,1140.1,2024-01,1140.1,9546592,BHARTIARTL
BHARTIARTL,1160.55,2024-01-25_05-30-00,1200.65,1157.05,2024-01,1186.0,11424697,BHARTIARTL
BHARTIARTL,1162.15,2024-01-29_05-30-00,1169.75,1158.0,2024-01,1158.0,4015858,BHARTIARTL
BHARTIARTL,1158.65,2024-01-30_05-30-00,1180.85,1154.55,2024-01,1162.15,3902023,BHARTIARTL
BHARTIARTL,1170.7,2024-01-31_05-30-00,1175.05,1146.2,2024-01,1159.0,5981966,BHARTIARTL
BHARTIARTL,1151.2,2024-02-01_05-30-00,1170.2,1148.95,2024-02,1165.05,3606209,BHARTIARTL
BHARTIARTL,1150.8,2024-02-02_05-30-00,1175.2,1145.3,2024-02,1155.0,4969983,BHARTIARTL
BHARTIARTL,1113.55,2024-02-05_05-30-00,1159.65,1110.0,2024-02,1154.35,7809331,BHARTIARTL
BHARTIARTL,1134.05,2024-02-06_05-30-00,1156.1,1123.0,2024-02,1125.0,9863065,BHARTIARTL
BHARTIARTL,1134.3,2024-02-07_05-30-00,1148.25,1131.8,2024-02,1138.8,2770694,BHARTIARTL
BHARTIARTL,1142.15,2024-02-08_05-30-00,1146.5,1116.2,2024-02,1144.4,6519392,BHARTIARTL
BHARTIARTL,1120.25,2024-02-09_05-30-00,1145.95,1116.25,2024-02,1145.95,4203171,BHARTIARTL
BHARTIARTL,1118.7,2024-02-12_05-30-00,1129.0,1111.3,2024-02,1122.9,3887976,BHARTIARTL
BHARTIARTL,1117.85,2024-02-13_05-30-00,1125.0,1103.8,2024-02,1111.0,3211554,BHARTIARTL
BHARTIARTL,1115.85,2024-02-14_05-30-00,1121.15,1104.7,2024-02,1110.0,4653070,BHARTIARTL
BHARTIARTL,1120.7,2024-02-15_05-30-00,1131.45,1109.4,2024-02,1122.3,5056712,BHARTIARTL
BHARTIARTL,1120.0,2024-02-16_05-30-00,1127.05,1116.85,2024-02,1124.0,3091952,BHARTIARTL
BHARTIARTL,1142.2,2024-02-19_05-30-00,1145.0,1118.35,2024-02,1121.05,4711035,BHARTIARTL
BHARTIARTL,1143.95,2024-02-20_05-30-00,1151.6,1135.0,2024-02,1145.0,5397418,BHARTIARTL
BHARTIARTL,1139.9,2024-02-21_05-30-00,1159.15,1132.6,2024-02,1155.0,4570259,BHARTIARTL
BHARTIARTL,1135.55,2024-02-22_05-30-00,1138.75,1097.65,2024-02,1137.6,8642368,BHARTIARTL
BHARTIARTL,1125.75,2024-02-23_05-30-00,1131.85,1115.3,2024-02,1127.0,6709844,BHARTIARTL
BHARTIARTL,1110.05,2024-02-26_05-30-00,1125.9,1104.35,2024-02,1118.1,3186134,BHARTIARTL
BHARTIARTL,1127.5,2024-02-27_05-30-00,1131.0,1101.3,2024-02,1113.0,7149094,BHARTIARTL
BHARTIARTL,1128.75,2024-02-28_05-30-00,1152.65,1123.5,2024-02,1133.4,5302711,BHARTIARTL
BHARTIARTL,1123.35,2024-02-29_05-30-00,1137.95,1099.0,2024-02,1118.85,13818650,BHARTIARTL
BHARTIARTL,1128.7,2024-03-01_05-30-00,1140.75,1117.4,2024-03,1128.0,5927490,BHARTIARTL
BHARTIARTL,1131.1,2024-03-02_05-30-00,1135.0,1123.55,2024-03,1128.7,133654,BHARTIARTL
BHARTIARTL,1133.5,2024-03-04_05-30-00,1149.25,1132.0,2024-03,1132.0,5855090,BHARTIARTL
