Ticker,close,date,high,low,month,open,volume,symbol
BPCL,219.0,2023-12-01_05-30-00,221.2,216.7,2023-12,220.0,19278842,BPCL
BPCL,230.75,2023-12-04_05-30-00,232.4,222.0,2023-12,222.5,41482794,BPCL
BPCL,236.1,2023-12-05_05-30-00,238.23,232.5,2023-12,235.03,38376064,BPCL
BPCL,236.43,2023-12-06_05-30-00,241.25,234.15,2023-12,240.5,27408826,BPCL
BPCL,237.35,2023-12-07_05-30-00,239.5,235.75,2023-12,238.5,23850564,BPCL
BPCL,235.23,2023-12-08_05-30-00,238.73,232.9,2023-12,238.45,18940478,BPCL
BPCL,232.75,2023-12-11_05-30-00,237.43,228.28,2023-12,237.43,27693108,BPCL
BPCL,223.78,2023-12-12_05-30-00,225.73,222.75,2023-12,222.75,19940320,BPCL
BPCL,223.75,2023-12-13_05-30-00,227.18,222.98,2023-12,224.75,26664018,BPCL
BPCL,222.85,2023-12-14_05-30-00,224.98,221.03,2023-12,224.98,12555568,BPCL
BPCL,224.5,2023-12-15_05-30-00,226.73,221.1,2023-12,222.5,22079148,BPCL
BPCL,223.63,2023-12-18_05-30-00,225.13,222.05,2023-12,224.5,16831064,BPCL
BPCL,224.88,2023-12-19_05-30-00,225.75,222.53,2023-12,223.63,12644672,BPCL
BPCL,219.73,2023-12-20_05-30-00,227.68,219.18,2023-12,226.7,17347978,BPCL
BPCL,224.78,2023-12-21_05-30-00,225.23,216.23,2023-12,217.45,18554414,BPCL
BPCL,223.33,2023-12-22_05-30-00,226.68,222.53,2023-12,224.85,11559264,BPCL
BPCL,225.8,2023-12-26_05-30-00,228.25,222.25,2023-12,224.0,22976450,BPCL
BPCL,227.35,2023-12-27_05-30-00,228.2,224.15,2023-12,226.98,12398088,BPCL
BPCL,232.9,2023-12-28_05-30-00,235.43,227.38,2023-12,228.0,45183336,BPCL
BPCL,225.33,2023-12-29_05-30-00,229.0,224.33,2023-12,227.25,17088440,BPCL
BPCL,226.03,2024-01-01_05-30-00,229.7,225.35,2024-01,229.7,7006288,BPCL
BPCL,228.13,2024-01-02_05-30-00,229.7,224.05,2024-01,226.03,9458818,BPCL
BPCL,230.53,2024-01-03_05-30-00,232.65,227.53,2024-01,229.98,15058884,BPCL
BPCL,226.33,2024-01-04_05-30-00,228.75,225.5,2024-01,228.4,17904916,BPCL
BPCL,226.55,2024-01-05_05-30-00,229.83,225.63,2024-01,227.95,8080468,BPCL
BPCL,227.5,2024-01-08_05-30-00,232.15,225.73,2024-01,228.48,18232610,BPCL
BPCL,229.98,2024-01-09_05-30-00,231.88,227.83,2024-01,230.0,12301290,BPCL
BPCL,225.63,2024-01-10_05-30-00,228.08,222.55,2024-01,227.6,15261992,BPCL
BPCL,229.35,2024-01-11_05-30-00,230.6,226.6,2024-01,226.95,15751252,BPCL
BPCL,229.13,2024-01-12_05-30-00,230.55,227.55,2024-01,229.5,11990812,BPCL
BPCL,229.98,2024-01-15_05-30-00,231.75,227.83,2024-01,230.0,10408382,BPCL
BPCL,236.43,2024-01-16_05-30-00,239.9,230.25,2024-01,230.5,42369500,BPCL
BPCL,235.83,2024-01-17_05-30-00,238.58,233.08,2024-01,236.0,22429284,BPCL
BPCL,236.6,2024-01-18_05-30-00,240.45,230.5,2024-01,233.5,19802302,BPCL
BPCL,240.48,2024-01-19_05-30-00,242.5,237.03,2024-01,238.0,12973856,BPCL
BPCL,241.55,2024-01-20_05-30-00,243.0,240.0,2024-01,242.0,7622276,BPCL
BPCL,231.53,2024-01-23_05-30-00,244.25,230.05,2024-01,244.25,18419550,BPCL
BPCL,238.58,2024-01-24_05-30-00,239.25,231.65,2024-01,232.5,15161312,BPCL
BPCL,237.2,2024-01-25_05-30-00,244.18,235.5,2024-01,238.6,21346674,BPCL
BPCL,246.33,2024-01-29_05-30-00,250.7,234.7,2024-01,237.0,27869484,BPCL
BPCL,252.1,2024-01-30_05-30-00,258.93,246.58,2024-01,248.43,44271876,BPCL
BPCL,251.18,2024-01-31_05-30-00,256.27,249.28,2024-01,252.98,20707736,BPCL
BPCL,254.23,2024-02-01_05-30-00,257.65,249.55,2024-02,252.28,14008198,BPCL
BPCL,279.18,2024-02-02_05-30-00,286.2,258.0,2024-02,258.68,77556082,BPCL
BPCL,287.38,2024-02-05_05-30-00,294.4,278.52,2024-02,283.0,45025890,BPCL
BPCL,304.65,2024-02-06_05-30-00,307.35,285.35,2024-02,289.98,45260656,BPCL
BPCL,301.02,2024-02-07_05-30-00,310.0,299.65,2024-02,308.4,28791718,BPCL
BPCL,310.25,2024-02-08_05-30-00,317.68,303.2,2024-02,304.0,37522588,BPCL
BPCL,307.15,2024-02-09_05-30-00,311.85,296.15,2024-02,311.5,29524266,BPCL
BPCL,295.23,2024-02-12_05-30-00,309.3,291.88,2024-02,307.4,17042236,BPCL
BPCL,292.15,2024-02-13_05-30-00,298.27,290.18,2024-02,295.98,12659942,BPCL
BPCL,311.83,2024-02-14_05-30-00,314.68,291.0,2024-02,291.0,47987362,BPCL
BPCL,326.38,2024-02-15_05-30-00,328.48,311.55,2024-02,315.0,51245018,BPCL
BPCL,327.3,2024-02-16_05-30-00,343.98,325.95,2024-02,333.0,55744810,BPCL
BPCL,326.27,2024-02-19_05-30-00,333.35,325.43,2024-02,329.95,24997270,BPCL
BPCL,328.8,2024-02-20_05-30-00,332.0,318.63,2024-02,326.27,20913510,BPCL
BPCL,316.6,2024-02-21_05-30-00,333.93,315.0,2024-02,331.8,17722264,BPCL
BPCL,312.95,2024-02-22_05-30-00,315.43,305.43,2024-02,314.5,27653580,BPCL
BPCL,308.98,2024-02-23_05-30-00,314.75,307.63,2024-02,311.02,12564690,BPCL
BPCL,313.58,2024-02-26_05-30-00,316.8,302.05,2024-02,308.5,23264196,BPCL
BPCL,312.52,2024-02-27_05-30-00,316.35,308.15,2024-02,313.55,14881202,BPCL
BPCL,304.65,2024-02-28_05-30-00,312.77,303.05,2024-02,312.43,12645922,BPCL
BPCL,301.93,2024-02-29_05-30-00,305.9,297.23,2024-02,304.5,20515464,BPCL
BPCL,311.65,2024-03-01_05-30-00,313.63,304.5,2024-03,305.5,15763236,BPCL
BPCL,312.6,2024-03-02_05-30-00,314.98,309.2,2024-03,312.5,625526,BPCL
BPCL,320.23,2024-03-04_05-30-00,321.63,310.43,2024-03,312.6,14804172,BPCL
BPCL,322.55,2024-03-05_05-30-00,324.75,316.05,2024-03,320.52,12317936,BPCL
BPCL,319.18,2024-03-06_05-30-00,326.5,312.63,2024-03,321.5,18258188,BPCL
BPCL,312.35,2024-03-07_05-30-00,320.58,311.0,2024-03,318.5,11968574,BPCL
BPCL,313.2,2024-03-11_05-30-00,319.35,306.02,2024-03,308.5,15353008,BPCL
BPCL,312.73,2024-03-12_05-30-00,317.68,308.33,2024-03,313.5,14074364,BPCL
BPCL,298.88,2024-03-13_05-30-00,314.0,297.1,2024-03,314.0,14910184,BPCL
BPCL,304.38,2024-03-14_05-30-00,307.0,296.2,2024-03,298.88,19372474,BPCL
BPCL,293.23,2024-03-15_05-30-00,300.0,279.5,2024-03,294.13,57039318,BPCL
BPCL,291.15,2024-03-18_05-30-00,296.4,290.15,2024-03,293.23,10980494,BPCL
BPCL,278.85,2024-03-19_05-30-00,290.43,278.2,2024-03,290.0,21665634,BPCL
BPCL,283.33,2024-03-20_05-30-00,286.2,280.15,2024-03,280.5,17528566,BPCL
BPCL,293.9,2024-03-21_05-30-00,294.85,286.27,2024-03,287.0,16625332,BPCL
BPCL,296.4,2024-03-22_05-30-00,302.23,292.27,2024-03,294.5,21445540,BPCL
BPCL,299.93,2024-03-26_05-30-00,301.9,292.68,2024-03,293.2,13567050,BPCL
BPCL,297.6,2024-03-27_05-30-00,305.88,296.65,2024-03,302.5,10893576,BPCL
BPCL,301.2,2024-03-28_05-30-00,305.63,298.8,2024-03,300.45,12168632,BPCL
BPCL,300.35,2024-04-01_05-30-00,304.48,299.08,2024-04,301.5,6260114,BPCL
BPCL,307.9,2024-04-02_05-30-00,310.15,300.0,2024-04,302.5,18944588,BPCL
BPCL,305.48,2024-04-03_05-30-00,309.68,304.4,2024-04,306.5,12456516,BPCL
BPCL,299.25,2024-04-04_05-30-00,308.05,297.73,2024-04,307.0,15187270,BPCL
BPCL,295.23,2024-04-05_05-30-00,297.15,290.13,2024-04,296.77,17546990,BPCL
BPCL,295.98,2024-04-08_05-30-00,301.8,295.3,2024-04,297.98,11628512,BPCL
BPCL,292.88,2024-04-09_05-30-00,298.6,291.75,2024-04,298.6,9089852,BPCL
BPCL,302.38,2024-04-10_05-30-00,304.35,292.5,2024-04,294.65,22286674,BPCL
BPCL,300.6,2024-04-12_05-30-00,306.43,299.5,2024-04,302.38,13419366,BPCL
BPCL,294.77,2024-04-15_05-30-00,299.9,287.2,2024-04,295.1,16619074,BPCL
BPCL,296.15,2024-04-16_05-30-00,300.0,289.27,2024-04,292.5,11546770,BPCL
BPCL,294.8,2024-04-18_05-30-00,308.8,292.77,2024-04,302.25,25834400,BPCL
BPCL,292.9,2024-04-19_05-30-00,294.95,282.1,2024-04,289.0,20996084,BPCL
BPCL,301.73,2024-04-22_05-30-00,304.4,296.5,2024-04,297.43,17525618,BPCL
BPCL,296.5,2024-04-23_05-30-00,304.75,295.88,2024-04,304.15,11440602,BPCL
BPCL,296.68,2024-04-24_05-30-00,299.43,296.0,2024-04,299.0,9778936,BPCL
BPCL,301.7,2024-04-25_05-30-00,302.9,294.02,2024-04,296.68,14346756,BPCL
BPCL,304.73,2024-04-26_05-30-00,307.35,299.55,2024-04,301.15,9905056,BPCL
BPCL,309.4,2024-04-29_05-30-00,312.25,303.6,2024-04,307.48,15908852,BPCL
BPCL,303.68,2024-04-30_05-30-00,312.27,301.7,2024-04,312.0,12520696,BPCL
BPCL,317.33,2024-05-02_05-30-00,318.52,307.25,2024-05,309.0,31766132,BPCL
BPCL,314.93,2024-05-03_05-30-00,320.85,312.55,2024-05,320.0,8997336,BPCL
BPCL,305.13,2024-05-06_05-30-00,317.6,303.08,2024-05,317.5,9472036,BPCL
BPCL,302.15,2024-05-07_05-30-00,314.23,301.0,2024-05,311.25,19902238,BPCL
BPCL,310.15,2024-05-08_05-30-00,312.15,301.73,2024-05,304.0,13939168,BPCL
BPCL,296.08,2024-05-09_05-30-00,312.5,295.02,2024-05,312.5,19938848,BPCL
BPCL,309.33,2024-05-10_05-30-00,310.98,300.77,2024-05,307.5,44164342,BPCL
BPCL,303.45,2024-05-13_05-30-00,312.48,295.9,2024-05,312.48,22898652,BPCL
BPCL,302.98,2024-05-14_05-30-00,308.85,301.08,2024-05,306.2,12813314,BPCL
BPCL,312.52,2024-05-15_05-30-00,314.0,303.52,2024-05,304.5,18835012,BPCL
BPCL,309.38,2024-05-16_05-30-00,316.68,305.52,2024-05,316.0,26886936,BPCL
BPCL,314.15,2024-05-17_05-30-00,314.75,309.18,2024-05,309.85,10203386,BPCL
BPCL,314.5,2024-05-18_05-30-00,315.27,313.5,2024-05,314.5,1036698,BPCL
BPCL,322.0,2024-05-21_05-30-00,324.5,312.5,2024-05,315.0,21247760,BPCL
BPCL,320.25,2024-05-22_05-30-00,325.35,315.52,2024-05,324.95,14673810,BPCL
BPCL,323.73,2024-05-23_05-30-00,327.05,320.3,2024-05,322.5,14982550,BPCL
BPCL,327.05,2024-05-24_05-30-00,331.68,320.8,2024-05,323.5,16208524,BPCL
BPCL,328.03,2024-05-27_05-30-00,330.88,323.25,2024-05,328.4,12493582,BPCL
BPCL,323.25,2024-05-28_05-30-00,329.5,321.3,2024-05,328.98,8950082,BPCL
BPCL,316.77,2024-05-29_05-30-00,321.48,316.2,2024-05,320.0,10753416,BPCL
BPCL,312.88,2024-05-30_05-30-00,318.4,311.75,2024-05,317.02,9645688,BPCL
BPCL,313.9,2024-05-31_05-30-00,317.2,308.8,2024-05,315.0,18484104,BPCL
BPCL,333.08,2024-06-03_05-30-00,343.5,325.85,2024-06,332.5,33828234,BPCL
BPCL,290.1,2024-06-04_05-30-00,335.0,283.35,2024-06,335.0,45748526,BPCL
BPCL,290.55,2024-06-05_05-30-00,301.02,267.1,2024-06,301.02,47388174,BPCL
BPCL,292.08,2024-06-06_05-30-00,303.73,290.13,2024-06,295.52,37934232,BPCL
BPCL,299.9,2024-06-07_05-30-00,301.0,290.6,2024-06,292.5,21620630,BPCL
BPCL,301.3,2024-06-10_05-30-00,304.93,300.13,2024-06,302.65,14828594,BPCL
BPCL,303.6,2024-06-11_05-30-00,306.35,296.8,2024-06,303.15,27027544,BPCL
BPCL,306.68,2024-06-12_05-30-00,311.93,306.23,2024-06,310.75,23479388,BPCL
BPCL,309.68,2024-06-13_05-30-00,310.75,306.75,2024-06,309.5,12050324,BPCL
BPCL,313.33,2024-06-14_05-30-00,314.65,309.13,2024-06,311.15,14628644,BPCL
BPCL,315.45,2024-06-18_05-30-00,317.5,313.2,2024-06,317.5,15884950,BPCL
BPCL,307.9,2024-06-19_05-30-00,317.1,307.5,2024-06,317.1,19648006,BPCL
BPCL,313.13,2024-06-20_05-30-00,314.4,306.4,2024-06,310.0,18076646,BPCL
BPCL,307.6,2024-06-21_05-30-00,319.0,305.1,2024-06,318.0,30004484,BPCL
BPCL,305.25,2024-06-24_05-30-00,309.7,303.3,2024-06,309.7,7557297,BPCL
BPCL,296.3,2024-06-25_05-30-00,306.45,294.8,2024-06,305.25,15630568,BPCL
BPCL,298.4,2024-06-26_05-30-00,300.85,296.25,2024-06,298.0,7973173,BPCL
BPCL,304.85,2024-06-27_05-30-00,307.0,296.05,2024-06,298.8,12487595,BPCL
BPCL,303.95,2024-06-28_05-30-00,306.6,301.55,2024-06,305.85,9077880,BPCL
BPCL,304.55,2024-07-01_05-30-00,306.85,303.3,2024-07,305.7,4793023,BPCL
BPCL,304.4,2024-07-02_05-30-00,308.25,302.2,2024-07,304.0,5553786,BPCL
BPCL,306.6,2024-07-03_05-30-00,307.45,303.0,2024-07,305.5,4355165,BPCL
BPCL,303.0,2024-07-04_05-30-00,308.5,301.95,2024-07,306.6,6607472,BPCL
BPCL,306.65,2024-07-05_05-30-00,307.2,302.0,2024-07,303.0,7684768,BPCL
BPCL,299.5,2024-07-08_05-30-00,307.95,298.8,2024-07,304.6,11488688,BPCL
BPCL,300.2,2024-07-09_05-30-00,302.15,296.4,2024-07,301.25,18094862,BPCL
BPCL,300.35,2024-07-10_05-30-00,301.8,293.4,2024-07,300.8,12134270,BPCL
BPCL,306.6,2024-07-11_05-30-00,308.0,299.6,2024-07,302.0,19246022,BPCL
BPCL,304.55,2024-07-12_05-30-00,310.95,303.75,2024-07,309.7,10426157,BPCL
BPCL,307.75,2024-07-15_05-30-00,309.0,304.15,2024-07,306.0,8687357,BPCL
BPCL,315.95,2024-07-16_05-30-00,319.25,308.0,2024-07,308.0,28132502,BPCL
BPCL,318.15,2024-07-18_05-30-00,319.0,312.7,2024-07,318.5,19588548,BPCL
BPCL,303.8,2024-07-19_05-30-00,318.15,301.8,2024-07,318.15,19823046,BPCL
BPCL,308.25,2024-07-22_05-30-00,317.15,300.1,2024-07,304.55,27102699,BPCL
BPCL,306.0,2024-07-23_05-30-00,312.3,296.1,2024-07,311.45,24287234,BPCL
BPCL,314.95,2024-07-24_05-30-00,315.85,304.85,2024-07,306.4,16934157,BPCL
BPCL,326.15,2024-07-25_05-30-00,327.15,310.8,2024-07,312.95,30554549,BPCL
BPCL,328.8,2024-07-26_05-30-00,329.4,323.4,2024-07,327.95,21839106,BPCL
BPCL,337.9,2024-07-29_05-30-00,338.95,331.05,2024-07,333.4,20234464,BPCL
BPCL,348.2,2024-07-30_05-30-00,359.05,337.3,2024-07,338.55,45785745,BPCL
BPCL,350.05,2024-07-31_05-30-00,354.1,346.15,2024-07,352.0,17224023,BPCL
BPCL,349.1,2024-08-01_05-30-00,351.9,344.6,2024-08,351.0,16959971,BPCL
BPCL,347.1,2024-08-02_05-30-00,350.95,340.05,2024-08,346.9,15120989,BPCL
BPCL,341.7,2024-08-05_05-30-00,346.95,334.4,2024-08,342.0,23868328,BPCL
BPCL,334.7,2024-08-06_05-30-00,349.65,333.4,2024-08,343.0,13702018,BPCL
BPCL,343.65,2024-08-07_05-30-00,347.75,337.4,2024-08,341.2,14250381,BPCL
BPCL,338.3,2024-08-08_05-30-00,343.95,332.8,2024-08,343.95,15378854,BPCL
BPCL,333.4,2024-08-09_05-30-00,336.7,329.8,2024-08,333.15,11351617,BPCL
BPCL,333.4,2024-08-12_05-30-00,336.8,330.2,2024-08,331.8,12253716,BPCL
