Ticker,close,date,high,low,month,open,volume,symbol
COALINDIA,346.65,2023-12-01_05-30-00,351.1,342.45,2023-12,343.8,15105221,COALINDIA
COALINDIA,354.7,2023-12-04_05-30-00,360.0,350.65,2023-12,351.1,22705896,COALINDIA
COALINDIA,355.55,2023-12-05_05-30-00,356.45,350.0,2023-12,355.7,15782945,COALINDIA
COALINDIA,352.15,2023-12-06_05-30-00,362.5,349.45,2023-12,355.8,14817158,COALINDIA
COALINDIA,351.95,2023-12-07_05-30-00,353.8,348.4,2023-12,353.8,8507659,COALINDIA
COALINDIA,351.0,2023-12-08_05-30-00,358.4,346.9,2023-12,352.0,13444251,COALINDIA
COALINDIA,353.65,2023-12-11_05-30-00,358.6,351.0,2023-12,351.0,11420609,COALINDIA
COALINDIA,347.5,2023-12-12_05-30-00,354.6,345.15,2023-12,354.15,8789103,COALINDIA
COALINDIA,345.2,2023-12-13_05-30-00,349.8,343.7,2023-12,349.4,8091533,COALINDIA
COALINDIA,347.6,2023-12-14_05-30-00,351.2,345.8,2023-12,349.2,13142466,COALINDIA
COALINDIA,350.0,2023-12-15_05-30-00,354.35,348.45,2023-12,350.0,14331890,COALINDIA
COALINDIA,347.65,2023-12-18_05-30-00,351.25,342.3,2023-12,351.0,7959685,COALINDIA
COALINDIA,366.95,2023-12-19_05-30-00,369.75,346.5,2023-12,346.5,28937243,COALINDIA
COALINDIA,352.15,2023-12-20_05-30-00,371.8,350.0,2023-12,369.0,23224408,COALINDIA
COALINDIA,355.5,2023-12-21_05-30-00,356.8,346.1,2023-12,351.1,10028664,COALINDIA
COALINDIA,363.25,2023-12-22_05-30-00,367.4,356.4,2023-12,359.0,13916380,COALINDIA
COALINDIA,366.05,2023-12-26_05-30-00,371.8,362.5,2023-12,363.8,11910267,COALINDIA
COALINDIA,365.6,2023-12-27_05-30-00,369.2,362.4,2023-12,367.0,7890042,COALINDIA
COALINDIA,380.95,2023-12-28_05-30-00,382.5,365.8,2023-12,366.8,28310022,COALINDIA
COALINDIA,376.0,2023-12-29_05-30-00,381.7,374.25,2023-12,381.5,8859317,COALINDIA
COALINDIA,381.8,2024-01-01_05-30-00,386.8,377.45,2024-01,377.8,11124690,COALINDIA
COALINDIA,392.65,2024-01-02_05-30-00,395.85,384.25,2024-01,387.4,28363847,COALINDIA
COALINDIA,384.55,2024-01-03_05-30-00,394.8,383.85,2024-01,394.8,12903439,COALINDIA
COALINDIA,384.75,2024-01-04_05-30-00,389.8,383.9,2024-01,387.8,11039940,COALINDIA
COALINDIA,384.25,2024-01-05_05-30-00,388.5,382.5,2024-01,386.8,8369460,COALINDIA
COALINDIA,380.4,2024-01-08_05-30-00,388.65,379.25,2024-01,386.45,9424716,COALINDIA
