Ticker,close,date,high,low,month,open,volume,symbol
ITC,449.8,2023-12-01_05-30-00,450.95,437.4,2023-12,437.9,19336856,ITC
ITC,454.05,2023-12-04_05-30-00,456.4,451.0,2023-12,455.0,12800220,ITC
ITC,451.75,2023-12-05_05-30-00,457.8,450.1,2023-12,455.0,12136292,ITC
ITC,463.25,2023-12-06_05-30-00,464.5,452.1,2023-12,453.9,20417559,ITC
ITC,458.1,2023-12-07_05-30-00,464.8,457.4,2023-12,464.75,11310918,ITC
ITC,449.15,2023-12-08_05-30-00,461.6,448.5,2023-12,459.95,18667895,ITC
ITC,452.45,2023-12-11_05-30-00,453.6,449.3,2023-12,451.5,6599973,ITC
ITC,453.1,2023-12-12_05-30-00,460.0,452.35,2023-12,454.2,10158101,ITC
ITC,455.65,2023-12-13_05-30-00,458.85,453.1,2023-12,456.3,11283868,ITC
ITC,460.1,2023-12-14_05-30-00,461.0,449.45,2023-12,460.0,14370803,ITC
ITC,458.2,2023-12-15_05-30-00,462.95,455.0,2023-12,461.9,15789845,ITC
ITC,451.65,2023-12-18_05-30-00,456.0,450.35,2023-12,455.0,12027620,ITC
ITC,456.1,2023-12-19_05-30-00,458.0,452.05,2023-12,453.35,10268755,ITC
ITC,451.0,2023-12-20_05-30-00,459.25,449.3,2023-12,459.0,10367665,ITC
ITC,451.45,2023-12-21_05-30-00,453.75,444.45,2023-12,449.0,11154625,ITC
ITC,455.2,2023-12-22_05-30-00,455.9,450.55,2023-12,453.0,11026317,ITC
ITC,456.45,2023-12-26_05-30-00,458.9,454.7,2023-12,456.05,5871301,ITC
ITC,457.1,2023-12-27_05-30-00,458.5,453.75,2023-12,457.0,7543383,ITC
ITC,464.1,2023-12-28_05-30-00,464.7,456.1,2023-12,457.2,20696101,ITC
ITC,462.1,2023-12-29_05-30-00,467.9,461.35,2023-12,464.1,12888266,ITC
ITC,468.05,2024-01-01_05-30-00,469.95,462.65,2024-01,463.5,9346277,ITC
ITC,470.35,2024-01-02_05-30-00,471.35,463.6,2024-01,470.0,10519771,ITC
ITC,477.25,2024-01-03_05-30-00,480.7,469.35,2024-01,470.25,24036012,ITC
ITC,476.4,2024-01-04_05-30-00,481.45,474.2,2024-01,480.0,11786959,ITC
ITC,473.95,2024-01-05_05-30-00,479.4,472.0,2024-01,479.4,9209405,ITC
ITC,465.5,2024-01-08_05-30-00,475.5,464.55,2024-01,475.0,8003177,ITC
ITC,464.55,2024-01-09_05-30-00,469.95,463.65,2024-01,467.5,5696780,ITC
ITC,463.3,2024-01-10_05-30-00,466.75,460.05,2024-01,464.55,5896123,ITC
ITC,462.65,2024-01-11_05-30-00,466.55,461.1,2024-01,464.1,6534775,ITC
ITC,466.7,2024-01-12_05-30-00,467.7,460.35,2024-01,463.25,9354326,ITC
ITC,467.6,2024-01-15_05-30-00,470.5,466.1,2024-01,470.0,6902156,ITC
ITC,472.3,2024-01-16_05-30-00,475.0,464.25,2024-01,467.8,12066347,ITC
ITC,466.6,2024-01-17_05-30-00,477.0,465.2,2024-01,471.4,11108698,ITC
ITC,465.5,2024-01-18_05-30-00,467.85,454.55,2024-01,465.25,9143784,ITC
ITC,471.5,2024-01-19_05-30-00,473.0,466.4,2024-01,468.55,12203322,ITC
ITC,468.4,2024-01-20_05-30-00,475.0,468.0,2024-01,473.4,3296407,ITC
ITC,459.3,2024-01-23_05-30-00,473.75,456.4,2024-01,473.75,8404513,ITC
ITC,463.6,2024-01-24_05-30-00,467.4,458.1,2024-01,460.1,21626183,ITC
ITC,455.65,2024-01-25_05-30-00,464.95,452.1,2024-01,463.55,19677700,ITC
ITC,449.8,2024-01-29_05-30-00,457.25,447.5,2024-01,455.9,17869152,ITC
ITC,438.05,2024-01-30_05-30-00,453.7,437.4,2024-01,447.0,43514448,ITC
ITC,441.55,2024-01-31_05-30-00,442.5,438.7,2024-01,440.0,19882944,ITC
ITC,442.9,2024-02-01_05-30-00,447.75,439.3,2024-02,442.0,19165409,ITC
ITC,440.1,2024-02-02_05-30-00,447.2,439.5,2024-02,445.0,17156021,ITC
ITC,438.05,2024-02-05_05-30-00,443.65,436.55,2024-02,442.0,12041897,ITC
ITC,431.4,2024-02-06_05-30-00,440.9,429.5,2024-02,440.0,18764371,ITC
ITC,431.8,2024-02-07_05-30-00,435.0,430.8,2024-02,435.0,12880824,ITC
ITC,414.55,2024-02-08_05-30-00,429.1,408.6,2024-02,429.0,48183882,ITC
ITC,415.5,2024-02-09_05-30-00,424.2,408.6,2024-02,410.1,32283965,ITC
ITC,406.85,2024-02-12_05-30-00,418.0,406.05,2024-02,417.55,10906914,ITC
ITC,406.75,2024-02-13_05-30-00,410.8,403.3,2024-02,406.9,15606705,ITC
ITC,411.55,2024-02-14_05-30-00,412.25,404.4,2024-02,406.0,12150077,ITC
ITC,403.9,2024-02-15_05-30-00,414.55,403.15,2024-02,413.0,20383983,ITC
ITC,404.6,2024-02-16_05-30-00,409.55,399.4,2024-02,405.0,37518847,ITC
ITC,409.25,2024-02-19_05-30-00,412.75,404.6,2024-02,405.0,16949793,ITC
ITC,406.1,2024-02-20_05-30-00,410.45,404.3,2024-02,410.45,14084218,ITC
ITC,403.35,2024-02-21_05-30-00,410.1,401.3,2024-02,407.0,19414653,ITC
ITC,414.45,2024-02-22_05-30-00,415.15,403.45,2024-02,406.9,18604659,ITC
ITC,411.4,2024-02-23_05-30-00,415.9,410.5,2024-02,415.9,11147636,ITC
ITC,409.2,2024-02-26_05-30-00,413.05,407.3,2024-02,411.1,7982145,ITC
ITC,411.15,2024-02-27_05-30-00,412.75,408.55,2024-02,410.0,7783743,ITC
ITC,408.3,2024-02-28_05-30-00,412.35,406.8,2024-02,411.15,8617768,ITC
ITC,406.3,2024-02-29_05-30-00,411.05,404.5,2024-02,409.0,14895144,ITC
ITC,409.5,2024-03-01_05-30-00,413.15,407.5,2024-03,408.9,12395632,ITC
ITC,412.05,2024-03-02_05-30-00,412.8,410.1,2024-03,411.0,977655,ITC
ITC,409.1,2024-03-04_05-30-00,412.95,408.45,2024-03,412.25,6840352,ITC
ITC,406.15,2024-03-05_05-30-00,411.4,403.95,2024-03,409.65,9733507,ITC
ITC,407.85,2024-03-06_05-30-00,409.95,400.7,2024-03,406.5,11106855,ITC
ITC,413.55,2024-03-07_05-30-00,414.95,403.65,2024-03,407.85,23020545,ITC
ITC,409.4,2024-03-11_05-30-00,418.3,408.0,2024-03,416.8,17620081,ITC
ITC,404.45,2024-03-12_05-30-00,406.5,399.35,2024-03,406.5,34882639,ITC
ITC,422.45,2024-03-13_05-30-00,438.0,421.15,2024-03,435.0,101612428,ITC
ITC,419.65,2024-03-14_05-30-00,425.5,418.0,2024-03,421.95,30764728,ITC
ITC,419.1,2024-03-15_05-30-00,428.55,415.25,2024-03,417.2,73253754,ITC
ITC,417.45,2024-03-18_05-30-00,420.7,416.9,2024-03,419.0,15933704,ITC
ITC,409.55,2024-03-19_05-30-00,419.55,408.7,2024-03,418.0,20994563,ITC
ITC,415.7,2024-03-20_05-30-00,416.65,409.55,2024-03,410.0,19609321,ITC
ITC,421.25,2024-03-21_05-30-00,422.0,416.2,2024-03,419.0,19227982,ITC
ITC,428.6,2024-03-22_05-30-00,429.65,421.25,2024-03,421.25,38861818,ITC
ITC,427.65,2024-03-26_05-30-00,429.2,425.55,2024-03,425.55,10274145,ITC
ITC,428.0,2024-03-27_05-30-00,428.9,426.45,2024-03,427.0,12227545,ITC
ITC,428.35,2024-03-28_05-30-00,433.25,427.0,2024-03,428.0,27933211,ITC
ITC,426.7,2024-04-01_05-30-00,431.35,425.75,2024-04,429.1,9382308,ITC
ITC,425.85,2024-04-02_05-30-00,428.7,424.6,2024-04,428.7,8853678,ITC
ITC,425.2,2024-04-03_05-30-00,428.8,421.0,2024-04,426.0,12664520,ITC
ITC,422.75,2024-04-04_05-30-00,427.35,419.9,2024-04,425.55,18358410,ITC
ITC,427.55,2024-04-05_05-30-00,431.7,419.95,2024-04,422.5,16147032,ITC
ITC,429.1,2024-04-08_05-30-00,431.4,427.75,2024-04,428.3,8516632,ITC
ITC,426.35,2024-04-09_05-30-00,431.5,425.55,2024-04,430.45,6708894,ITC
ITC,436.95,2024-04-10_05-30-00,437.8,425.75,2024-04,428.3,14008124,ITC
ITC,430.1,2024-04-12_05-30-00,435.75,428.3,2024-04,435.0,18088372,ITC
ITC,425.9,2024-04-15_05-30-00,429.15,422.9,2024-04,428.0,8746243,ITC
ITC,425.9,2024-04-16_05-30-00,427.0,423.2,2024-04,423.25,9973638,ITC
ITC,418.85,2024-04-18_05-30-00,426.9,417.65,2024-04,426.0,21312388,ITC
ITC,424.75,2024-04-19_05-30-00,426.25,416.0,2024-04,418.0,16582634,ITC
ITC,425.3,2024-04-22_05-30-00,427.6,423.35,2024-04,427.0,7112139,ITC
ITC,429.2,2024-04-23_05-30-00,430.5,425.1,2024-04,425.3,12021404,ITC
ITC,428.9,2024-04-24_05-30-00,430.8,428.3,2024-04,429.25,5845170,ITC
ITC,437.55,2024-04-25_05-30-00,438.3,429.0,2024-04,431.0,29211997,ITC
ITC,440.0,2024-04-26_05-30-00,443.3,436.4,2024-04,439.25,14773975,ITC
ITC,438.2,2024-04-29_05-30-00,442.45,434.6,2024-04,442.0,11627882,ITC
ITC,435.65,2024-04-30_05-30-00,440.5,435.1,2024-04,439.95,12064043,ITC
ITC,439.0,2024-05-02_05-30-00,442.6,434.85,2024-05,436.0,23228909,ITC
ITC,436.45,2024-05-03_05-30-00,440.05,431.35,2024-05,440.05,22904276,ITC
ITC,434.75,2024-05-06_05-30-00,440.45,433.35,2024-05,438.0,10355056,ITC
ITC,440.35,2024-05-07_05-30-00,446.0,435.2,2024-05,436.9,25968921,ITC
ITC,441.0,2024-05-08_05-30-00,444.7,438.2,2024-05,441.25,10511646,ITC
ITC,425.1,2024-05-09_05-30-00,441.5,423.35,2024-05,440.05,23412609,ITC
ITC,433.35,2024-05-10_05-30-00,436.35,426.5,2024-05,426.5,13985963,ITC
ITC,431.85,2024-05-13_05-30-00,435.45,429.5,2024-05,433.25,7302959,ITC
ITC,429.7,2024-05-14_05-30-00,433.3,428.55,2024-05,430.5,11000103,ITC
ITC,427.8,2024-05-15_05-30-00,433.25,426.75,2024-05,430.75,7565080,ITC
ITC,431.45,2024-05-16_05-30-00,432.6,422.9,2024-05,430.0,23025186,ITC
ITC,436.3,2024-05-17_05-30-00,437.5,428.9,2024-05,432.4,11453714,ITC
ITC,436.65,2024-05-18_05-30-00,437.65,435.2,2024-05,437.0,713859,ITC
ITC,434.8,2024-05-21_05-30-00,437.1,433.2,2024-05,436.0,10760726,ITC
ITC,439.9,2024-05-22_05-30-00,441.95,435.4,2024-05,437.35,10627595,ITC
ITC,441.35,2024-05-23_05-30-00,444.9,436.55,2024-05,441.4,26234369,ITC
ITC,436.2,2024-05-24_05-30-00,442.45,435.3,2024-05,441.0,12761457,ITC
ITC,431.5,2024-05-27_05-30-00,438.9,430.7,2024-05,438.8,11827050,ITC
ITC,429.0,2024-05-28_05-30-00,432.5,428.25,2024-05,432.1,9310198,ITC
ITC,430.95,2024-05-29_05-30-00,432.4,425.5,2024-05,425.5,10430363,ITC
ITC,423.85,2024-05-30_05-30-00,430.95,422.35,2024-05,428.5,20524428,ITC
ITC,426.45,2024-05-31_05-30-00,429.55,424.25,2024-05,426.75,28214102,ITC
ITC,430.35,2024-06-03_05-30-00,434.9,428.65,2024-06,434.0,15519148,ITC
ITC,415.2,2024-06-04_05-30-00,426.3,402.85,2024-06,426.0,46019632,ITC
ITC,430.3,2024-06-05_05-30-00,436.0,418.05,2024-06,422.0,27151351,ITC
ITC,435.4,2024-06-06_05-30-00,437.7,431.1,2024-06,436.0,31119999,ITC
ITC,439.15,2024-06-07_05-30-00,441.65,431.1,2024-06,431.4,28448041,ITC
ITC,436.9,2024-06-10_05-30-00,441.0,435.85,2024-06,440.0,11432393,ITC
ITC,433.0,2024-06-11_05-30-00,437.8,432.25,2024-06,437.0,12670589,ITC
ITC,432.3,2024-06-12_05-30-00,434.4,430.2,2024-06,430.55,10352936,ITC
ITC,430.3,2024-06-13_05-30-00,436.9,429.75,2024-06,436.9,9283802,ITC
ITC,431.15,2024-06-14_05-30-00,431.9,429.05,2024-06,431.0,9217804,ITC
ITC,428.75,2024-06-18_05-30-00,434.2,428.2,2024-06,433.0,14098178,ITC
ITC,423.65,2024-06-19_05-30-00,430.75,423.05,2024-06,430.0,10909803,ITC
ITC,423.3,2024-06-20_05-30-00,426.5,421.5,2024-06,424.05,14585806,ITC
ITC,419.6,2024-06-21_05-30-00,425.3,418.55,2024-06,425.0,25205627,ITC
ITC,423.3,2024-06-24_05-30-00,423.95,420.0,2024-06,420.0,9362433,ITC
