Ticker,close,date,high,low,month,open,volume,symbol
SBILIFE,1423.65,2023-12-01_05-30-00,1445.0,1420.1,2023-12,1438.05,808841,SBILIFE
SBILIFE,1454.0,2023-12-04_05-30-00,1458.7,1415.0,2023-12,1439.9,2078827,SBILIFE
SBILIFE,1460.95,2023-12-05_05-30-00,1472.1,1443.0,2023-12,1454.0,1932719,SBILIFE
SBILIFE,1450.7,2023-12-06_05-30-00,1462.95,1445.15,2023-12,1462.0,724418,SBILIFE
SBILIFE,1455.75,2023-12-07_05-30-00,1483.45,1450.1,2023-12,1456.85,1244939,SBILIFE
SBILIFE,1465.2,2023-12-08_05-30-00,1469.55,1451.55,2023-12,1455.0,1654799,SBILIFE
SBILIFE,1460.6,2023-12-11_05-30-00,1468.3,1455.0,2023-12,1465.2,731571,SBILIFE
SBILIFE,1481.45,2023-12-12_05-30-00,1491.9,1459.95,2023-12,1464.5,1763549,SBILIFE
SBILIFE,1466.8,2023-12-13_05-30-00,1483.15,1460.0,2023-12,1483.15,2279728,SBILIFE
SBILIFE,1469.85,2023-12-14_05-30-00,1477.6,1454.95,2023-12,1473.0,2953215,SBILIFE
SBILIFE,1452.5,2023-12-15_05-30-00,1485.0,1448.6,2023-12,1474.0,1482700,SBILIFE
SBILIFE,1446.95,2023-12-18_05-30-00,1461.4,1441.65,2023-12,1452.5,1580916,SBILIFE
SBILIFE,1424.55,2023-12-19_05-30-00,1448.0,1419.05,2023-12,1444.95,1282514,SBILIFE
SBILIFE,1409.25,2023-12-20_05-30-00,1437.0,1404.05,2023-12,1437.0,1151553,SBILIFE
SBILIFE,1403.75,2023-12-21_05-30-00,1410.3,1379.95,2023-12,1401.5,1841616,SBILIFE
SBILIFE,1394.3,2023-12-22_05-30-00,1417.7,1387.05,2023-12,1414.0,1111420,SBILIFE
SBILIFE,1395.3,2023-12-26_05-30-00,1409.15,1387.65,2023-12,1400.0,875367,SBILIFE
SBILIFE,1421.35,2023-12-27_05-30-00,1424.0,1399.1,2023-12,1405.0,718369,SBILIFE
SBILIFE,1435.3,2023-12-28_05-30-00,1444.95,1419.2,2023-12,1428.5,1446654,SBILIFE
SBILIFE,1432.6,2023-12-29_05-30-00,1435.25,1421.05,2023-12,1433.0,383858,SBILIFE
SBILIFE,1432.1,2024-01-01_05-30-00,1437.6,1425.95,2024-01,1435.85,158288,SBILIFE
SBILIFE,1437.65,2024-01-02_05-30-00,1449.7,1421.75,2024-01,1437.0,691712,SBILIFE
SBILIFE,1422.7,2024-01-03_05-30-00,1440.9,1415.6,2024-01,1430.0,550221,SBILIFE
SBILIFE,1431.6,2024-01-04_05-30-00,1436.6,1415.0,2024-01,1420.8,938454,SBILIFE
SBILIFE,1454.15,2024-01-05_05-30-00,1468.0,1433.7,2024-01,1435.9,1258280,SBILIFE
SBILIFE,1421.05,2024-01-08_05-30-00,1460.1,1416.4,2024-01,1454.15,738502,SBILIFE
SBILIFE,1449.35,2024-01-09_05-30-00,1468.25,1421.0,2024-01,1429.0,1871763,SBILIFE
SBILIFE,1451.45,2024-01-10_05-30-00,1495.35,1448.0,2024-01,1454.95,2547856,SBILIFE
SBILIFE,1427.8,2024-01-11_05-30-00,1463.3,1425.9,2024-01,1450.05,908421,SBILIFE
SBILIFE,1435.3,2024-01-12_05-30-00,1440.9,1418.5,2024-01,1434.8,557158,SBILIFE
SBILIFE,1430.05,2024-01-15_05-30-00,1444.55,1424.55,2024-01,1442.0,902104,SBILIFE
SBILIFE,1408.8,2024-01-16_05-30-00,1431.9,1405.55,2024-01,1425.05,1729041,SBILIFE
SBILIFE,1421.15,2024-01-17_05-30-00,1444.95,1386.55,2024-01,1397.0,2628568,SBILIFE
SBILIFE,1404.9,2024-01-18_05-30-00,1438.0,1384.2,2024-01,1416.9,2296538,SBILIFE
SBILIFE,1440.6,2024-01-19_05-30-00,1445.0,1405.4,2024-01,1405.9,570639,SBILIFE
SBILIFE,1442.2,2024-01-20_05-30-00,1454.35,1431.6,2024-01,1448.9,463302,SBILIFE
SBILIFE,1375.5,2024-01-23_05-30-00,1448.65,1367.35,2024-01,1444.0,2880301,SBILIFE
SBILIFE,1410.55,2024-01-24_05-30-00,1413.9,1368.55,2024-01,1380.4,1255876,SBILIFE
SBILIFE,1380.9,2024-01-25_05-30-00,1414.9,1357.15,2024-01,1414.9,3230297,SBILIFE
SBILIFE,1418.4,2024-01-29_05-30-00,1424.6,1388.0,2024-01,1388.0,1607583,SBILIFE
